lat	lon	title	description	icon	iconSize	iconOffset
27.2226667	-109.6036667	El Alazin	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.2957609	-93.8605898	Sanchez Magallanes	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.348889	-95.1825	Chuniapan de Arriba	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3688333	-108.859	Puerto del Sotolar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3	-111.2718333	Rancho Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1015	-111.0726667	El Lucero (Las Trancas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.9640545	-88.7716192	Bulukax	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.861647	-100.2635528	Jaquinicuil	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.4482358	-101.8888412	San Ángel Zurumucapio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.29	-109.576	El Pinito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1593333	-109.784	Rancho el Charco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
32.434	-114.8338333	Guillermo Leon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.866111	-96.628611	Santo Domingo Jalieza	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.222	-109.967	La Cienega Fria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9341667	-111.1333333	El Carrizo (Sotomayor)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0355	-108.818	Las Tierritas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.2102337	-89.2027592	Tixcuytún	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.868	-111.854	Los Ortiz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5231667	-109.1841667	Las Pilas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.642	-110.4666667	El Lapiz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.0930942	-90.5240183	Felipe Carrillo Puerto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.054722	-97.853333	San Lorenzo Joya de Rodríguez	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.6166667	-110.9905	La Mision	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.088611	-99.238889	Doxey	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0003333	-109.0338333	Las Gallinas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2358333	-110.5886667	El Molino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.7624	-100.4997934	Cerro Colorado	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.3363152	-103.0199644	Mezcala	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9583333	-111.2566667	Hereford	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0025	-109.3428333	El Chamizal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.0630988	-101.6675268	El Moral	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0514177	-101.7949359	Lamadrid	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.9748333	-109.7536667	El Salto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.8572638	-99.8976748	San Pablo Tolimán	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.2175	-110.8708333	El Memucho	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.226111	-97.591111	Lázaro Cárdenas (Santana)	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.3765468	-99.5368219	El Espino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1336667	-109.7675	Las Guasimas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3875	-111.7035	Santo Nino (El Taconazo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6046667	-111.8738333	El Establo (Agua Blanca)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6535	-110.4536667	Las Milpas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.126	-110.24	San Cristobal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3001667	-109.9715	Campo Barrera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.491	-111.6908333	Acuicola Mexico	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3853333	-108.6728333	Las Tierritas (Ponce)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3361667	-112.5751667	SPR Santa Candelaria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6088333	-111.892	Llano Blanco (Rancho Seco)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.775	-110.0206667	Agua Zarca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.7483476	-104.1100066	San José de la Parrilla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6425	-109.3861667	Santa Gertrudis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.126667	-98.463611	San Dionisio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5693333	-111.5763333	El Zacaton	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.95	-111.6395	El Carrizo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4405	-110.0531667	El Cantil	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3896667	-108.8503333	La Palma Ahujerada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.3409149	-89.1561127	Chicán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3365	-111.704	El Apenitas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3725	-111.3516667	La Tinaja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6065	-111.0591667	San Alberto 2	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3555	-110.0513333	Marcela Viuda de Astorga	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9561667	-111.5371667	Campo Dulce (El Sahueso)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.1371628	-96.9491177	Paso Largo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.6858333	-112.1006667	El Nuevo Mundo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3075	-108.7758333	El Bebedero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0928333	-111.4911667	alvarez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0508333	-109.488	San Lucas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.426	-112.5505	Ana Luisa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6728333	-108.65	Mocho Bill	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6025	-110.5048333	La Cumbre	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.2701667	-109.125	Cienega de Atanacio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4265	-108.9753333	El Cascajo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9841667	-111.9593333	Ivan de Jesus	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8595	-111.9878333	Loma Larga	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.343056	-96.466667	Chichicaxtle	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2898333	-108.8575	El Lobo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4763333	-111.371	Las Barajitas (San Juan)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.8620172	-109.6869903	El Sufragio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.6528862	-99.3731082	Atliaca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3185	-108.9403333	Cebollin Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.518551	-97.0809479	Ingenio del Rosario	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.9179432	-99.3519274	San Jose de la Laja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
32.1906667	-114.9695	Roberto Hernandez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.8025	-109.776	Loma el Tabare	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.825	-111.653	San Isidro (Obregon)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6725	-109.0535	Los Otates	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0575	-109.3903333	San Juan	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.6433145	-98.8824869	Xometla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.5696921	-99.7955355	San Carlos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.353	-109.9931667	Poblado Calle Nueve	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7075	-111.5596667	La Atlantida	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0315014	-109.481747	Petroquimica del Golfo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.6877387	-114.4942281	Golfo de Santa Clara	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6205	-111.3371667	El Carmen 2	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7696667	-111.6861667	San Nicolas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3718333	-111.2521667	Santa Isabel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.5269404	-90.6992649	Villa Madero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8353333	-109.5423333	Las Glorias	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1411667	-109.8886667	Las Viguitas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8060307	-112.5919036	El Norteno (Dos de Enero)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.836	-110.4531667	La Higuera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9806101	-100.4069016	La Laguna	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1254259	-109.4720609	Porcina Pedro	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.9335	-110.621	El Carmen	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5206667	-110.5021667	El Parian	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.9575535	-105.359575	Ojo de Agua	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0716011	-106.3281491	San Mateo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.208611	-98.964722	Colonia Cuauhtémoc	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8675	-109.3001667	Las Cocheras	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.542222	-98.233889	Colonia Benito Juárez (Tezoyo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.358	-109.757	Bajio la Fortuna	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.370833	-99.052222	Patria Nueva	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9506667	-109.5395	Kilometro Cuarenta y Siete	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3421667	-109.5906667	El Salto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2215	-109.9251667	La Dieciseis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.5555684	-94.9456192	La Ventosa	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.0841667	-109.4028333	Los Mimbres	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2086667	-110.7193333	La Cotorra	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
32.4018333	-114.8686667	Maria de Jesus Rodriguez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.3509132	-98.226082	Tantoyuca	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.6666667	-109.4736667	La Tamalera Nueva (El Quemado)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.516944	-97.995278	San José de la Laguna	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0736667	-109.2756667	El Rancho Sahueso	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3383333	-109.737	Granja Sonqui	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.0560988	-88.0810914	Tahcabó	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.956	-111.7248333	Campo sin Nombre	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7531667	-110.9396667	San Isidro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9738333	-110.0175	El Transvalito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3906667	-109.343	Los Otates (Otates de Abajo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.2548173	-87.7035071	Benito Juárez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.7638188	-105.9376339	Arranca Barbas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
22.8532924	-99.4931986	Ejido La Laja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.3504023	-95.3337873	Las Tejas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5028333	-110.4426667	Santisima Trinidad (Rancho Duarte)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.3541667	-100.3752778	San José Tepuzas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
32.2176667	-114.94	Rancho Guadalupe	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4401667	-110.8755	Campo Numero Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2061667	-110.7046667	Pozo Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6725	-109.922	El Cantadero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0038333	-109.838	La Finca Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9925	-110.8406667	San Isidro 3	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0356667	-109.4045	El Potrero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9008333	-109.7248333	La Tinaja de Parababi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8853333	-111.8878333	El Chivero (Los Chiveros)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.0210961	-88.17692	Calotmul	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5703333	-111.1021667	Artemio Martinez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.075556	-98.4	Fraccionamiento del Magisterio Tulancinguense	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.46	-95.167778	Santa Rosa Abata	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3036667	-109.0893333	La Stiuppi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7591667	-112.8036667	El Olivar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.5680742	-88.512544	Chankom	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.79	-111.5168333	La Vinateria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2531667	-109.7923333	Feriva	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.201111	-97.066667	Chichiquila	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.1583333	-110.5583333	El Yaqui	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.796111	-99.384722	San Marcos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.398333	-94.458056	Reforma de Pineda	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7918333	-110.9195	El Tompiate	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4395	-109.0558333	El Aguaje (La Huerta)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6596667	-110.9095	Los Pozos Viejos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.2716667	-108.8585	La California	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5378333	-109.9008333	El Manje	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.271	-111.9193333	El Saucito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.2428948	-106.2532513	San Francisquito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.993	-111.7205	El Rubi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3853333	-108.6093333	Los Alisos Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1215	-109.7358333	La Tesota	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7168333	-108.8533333	El Molino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.342222	-100.820278	Santa Teresa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.078976	-89.716839	Noc Ac	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5368333	-109.5083333	La Tierra Prieta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3015	-109.4858333	Cerro Colorado	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4191667	-109.9718333	Guadalupe Victoria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.323557	-110.9524142	Heroica Nogales	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.9893333	-109.4731667	El Barrial	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1391667	-111.0036667	San Antonio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8688333	-110.9903333	El Palo Verde	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.398889	-97.854444	Felipe Carrillo Puerto	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
18.5913672	-100.7847733	San Lucas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.8501603	-101.5681449	San Isidro	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.7256667	-109.4403333	La Cieneguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.44	-109.1223333	Los Chinos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0385	-110.7736667	La Laguna	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.377778	-96.931111	Monte Blanco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.442	-111.4738333	El Aguajito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6175	-110.3688333	Las Mercedes	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.987	-109.0596667	San Manuel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1043333	-109.9071667	Campo Parada (Costa Rica)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.669023	-102.6947737	Ojo de Agua de Latillas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
32.455	-114.69	Estacion Cuarentenaria	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
